35.7144070311766, 139.76149164140224, 8F
35.714176457949, 139.76196974515915, 1F
35.714247508329905, 139.76171493530273, 1F
35.71405858495513, 139.76202305406332, 3F
35.714484614698236, 139.76182892918587, 1F
35.71441193119072, 139.7615134343505, 3F
35.714463381320854, 139.7618393227458, 3F
35.71438960890172, 139.76168509572744, 4F
35.71406076274873, 139.76202439516783, 4F
35.714567642593835, 139.76193889975548, 1F
35.71405858495513, 139.76173471659422, 2F
35.714338703170434, 139.76173538714647, 2F
35.71446283687521, 139.76191207766533, 2F
35.714287797406655, 139.76164922118187, 1F
35.71403789591282, 139.7618805617094, 2F
35.713995973363225, 139.7616793960333, 2F
35.71445004240143, 139.76176120340824, 4F
35.71443833681721, 139.76158250123262, 3F
35.714330808695834, 139.7616096585989, 5F
35.71426384174187, 139.76203110069036, 1F
35.714329175356156, 139.7616120055318, 3F
35.71414978001184, 139.76169347763062, 4F
35.71433380315181, 139.76168643683195, 3F
35.71452082031579, 139.76199489086866, 2F
35.71443942570883, 139.7616669908166, 3F
35.71401094570488, 139.76175751537085, 4F
35.71415713005664, 139.76171996444464, 1F
35.71432971980271, 139.76160932332277, 4F
35.71450367028848, 139.7619378939271, 1F
35.71425975838918, 139.7620364651084, 4F
35.714040073706975, 139.76188156753778, 4F
35.71423661938674, 139.76159524172544, 1F
35.714445686835404, 139.7617109119892, 3F
35.71430848638409, 139.76204551756382, 2F
35.71409424631808, 139.76167604327202, 8F
35.71401394017289, 139.76175047457218, 1F
35.7143612976969, 139.76171862334013, 2F
35.71443479791933, 139.7621051967144, 4F
35.71447944246578, 139.7616894543171, 5F
35.714010401256154, 139.7618155181408, 1F
35.714194424717974, 139.7619777917862, 2F
35.714117385361845, 139.76179372519255, 1F
35.71419524138918, 139.7616820782423, 3F
35.71442554233949, 139.7620602697134, 4F
35.714071379491756, 139.7620813921094, 3F
35.71450666473794, 139.76207200437784, 3F
35.71433815872395, 139.7616871073842, 5F
35.714392331132416, 139.7616797313094, 2F
35.71438933667863, 139.76171627640724, 4F
35.71441084229871, 139.7619690746069, 4F
35.714259213942135, 139.76203545928, 3F
35.71452490365509, 139.76192146539688, 3F
35.71452789810379, 139.76191945374012, 2F
35.71421266370658, 139.76204954087734, 3F
35.714494414716626, 139.7620052844286, 3F
35.71412092427384, 139.7620740160346, 3F
35.714266563976864, 139.7617544978857, 2F
35.71442935346074, 139.76161368191242, 3F
35.714391786686285, 139.76168509572744, 5F
35.71416284675769, 139.76177461445332, 2F
35.71448570358922, 139.76168643683195, 2F
35.714432347913, 139.76158618927002, 8F
35.71404061815552, 139.7618819028139, 3F
35.71442635900836, 139.76214710623026, 4F
35.71438198665525, 139.76193688809872, 3F
35.71443017012955, 139.76159691810608, 1F
35.714023468024855, 139.76181887090206, 3F
35.71407627952651, 139.7620877623558, 4F
35.714392331132416, 139.76168476045132, 3F
35.71423525826877, 139.76166900247335, 4F
35.714052868246604, 139.76195465773344, 4F
35.7142009580875, 139.76169481873512, 1F
35.71421348037761, 139.76205121725798, 4F
35.714126368753504, 139.76179338991642, 2F
35.71446937022273, 139.76154629141092, 2F
35.71422409710028, 139.7620652988553, 1F
35.71419878029772, 139.76170118898153, 4F
35.7145251758777, 139.76192247122526, 4F
35.71434823098357, 139.76174611598253, 5F
35.714438064594304, 139.76166564971209, 4F
35.71440893673767, 139.7619630396366, 5F
35.714069746146784, 139.7621427476406, 1F
35.71423498604515, 139.76166263222694, 2F
35.71443997015466, 139.76165425032377, 1F
35.714055590488805, 139.76194862276316, 1F
35.714235530492346, 139.76166900247335, 3F
35.714073557285026, 139.76207803934813, 1F
35.71452082031579, 139.76212061941624, 3F
35.71449033137577, 139.7616297751665, 2F
35.7142483250006, 139.76165391504765, 1F
35.71430766971403, 139.76204819977283, 3F
35.714257580601, 139.76171292364597, 2F
35.714021018005894, 139.76190771907568, 2F
35.714353131001324, 139.76172499358654, 4F
35.71405858495513, 139.76202003657818, 2F
35.714378719977965, 139.76191945374012, 5F
35.71433761427744, 139.76168777793646, 4F
35.714165568996144, 139.76205926388502, 2F
35.71443860904012, 139.76194325834513, 2F
35.71447209245073, 139.76175986230373, 1F
35.71410268526422, 139.76170655339956, 4F
